Time,Entry Location,Entry,Enabled,Category,Profile,Description,Signer,Company,Image Path,Version,Launch String,MD5,SHA-1,PESHA-1,PESHA-256,SHA-256,IMP
1/31/1905 5:37 PM,"Task Scheduler","\OneDrive Startup Task-S-1-5-21-3754918237-525879283-3322420010-1001",enabled,"Tasks",System-wide,"OneDriveLauncher","(Verified) Microsoft Corporation","Microsoft Corporation","c:\program files\microsoft onedrive\25.159.0817.0003\onedrivelauncher.exe",25.159.817.3,"""C:\Program Files\Microsoft OneDrive\25.159.0817.0003\OneDriveLauncher.exe"" /startInstances",1B647BCB66E2A22CDA37C07B9505FC38,EA215E9C080065F34BDE7124E42A5EC59F3EB756,48AC31998C13D816BB71BFF44A7C41A7DB7474E4,24A19FB4BF64AB945BAD56E577691F3B12162FC0E77EB2F9BA7A0E675ED27D60,55700739FF1491D1C85062C1FA05CC7EBD7A80B07B4DC0319B1A79B2E07B7447,6400CDE21C3BDEEF2827730BCC3FCF45
9/8/2025 5:16 AM,"Task Scheduler","\Microsoft\Office\Office Actions Server",enabled,"Tasks",System-wide,"Microsoft Office Actions Server","(Verified) Microsoft Corporation","Microsoft Corporation","c:\program files\microsoft office\root\vfs\programfilescommonx64\microsoft shared\office16\actionsserver\actionsserver.exe",16.0.19127.20222,"""C:\Program Files\Microsoft Office\root\VFS\ProgramFilesCommonX64\Microsoft Shared\Office16\ActionsServer\ActionsServer.exe"" availabilitycheck",D8F2F224F3664005CDE14EC782FA7E6B,1E63864F91085C788931193D2239032DF573E203,E21B98FBC8FD2FFD1C0D75A5B012B0ADF878C36A,AF4E1987483F664248229B30CB9E31B05CCCAC88BE9AEACF376681F17C5247CC,2AA38BA0DAFE6595C909BE504F03ED5CBC79CA83C93BEBC6CB1CE1A6ED94F852,80E21C7EBC2B06E56B86F658D90C811F
9/8/2025 5:04 AM,"Task Scheduler","\Microsoft\Office\Office Automatic Updates 2.0",enabled,"Tasks",System-wide,"Microsoft Office Click-to-Run Client","(Verified) Microsoft Corporation","Microsoft Corporation","c:\program files\common files\microsoft shared\clicktorun\officec2rclient.exe",16.0.19127.20222,"""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeC2RClient.exe"" /frequentupdate SCHEDULEDTASK displaylevel=False",2B3028A196E4155132B218ABA8DEE5AB,A82620361D101F1AE322A24C1FE6F78CDEA3B08D,2C7ECA51AB494FFA7600E5DACDAE200AEF1E1968,305C036F20F4AC4B141F131F48261164A5370CEF3C096B466960295F4EB83925,04D47577376E4642538F9CA0F144988C9D98528483D61EBD2AAB81AFDF7AB761,9DB105147185464473C57D583863FA85
9/8/2025 5:12 AM,"Task Scheduler","\Microsoft\Office\Office Background Push Maintenance",enabled,"Tasks",System-wide,"Office Push Notifications Utility Assembly","(Verified) Microsoft Corporation","Microsoft Corporation","c:\program files\microsoft office\root\vfs\programfilescommonx64\microsoft shared\office16\opushutil.exe",16.0.19127.20222,"""C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonx64\Microsoft Shared\Office16\opushutil.exe"" /pushregistration",79F923558EC7CD1EBAB3E67A28820631,5625D6923AC77D322B16C9A1A177C98D22854EF9,B37353DB79E9DF3595FAFDDBC5DD457E2492F7E4,A894E1824BAA691C87DAF40A4F711EB5822892A1FC8E580FD382C31F67DFC007,D3BDDFDDC4391F32AF3498A935F71D1ABCB9C01585AE105009BFAA93CA7A0961,060C913FC5CA5FC28D236E01E1C7A17F
9/8/2025 5:04 AM,"Task Scheduler","\Microsoft\Office\Office ClickToRun Service Monitor",enabled,"Tasks",System-wide,"Microsoft Office Click-to-Run Client","(Verified) Microsoft Corporation","Microsoft Corporation","c:\program files\common files\microsoft shared\clicktorun\officec2rclient.exe",16.0.19127.20222,"""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeC2RClient.exe"" /WatchService",2B3028A196E4155132B218ABA8DEE5AB,A82620361D101F1AE322A24C1FE6F78CDEA3B08D,2C7ECA51AB494FFA7600E5DACDAE200AEF1E1968,305C036F20F4AC4B141F131F48261164A5370CEF3C096B466960295F4EB83925,04D47577376E4642538F9CA0F144988C9D98528483D61EBD2AAB81AFDF7AB761,9DB105147185464473C57D583863FA85
9/8/2025 5:45 AM,"Task Scheduler","\Microsoft\Office\Office Feature Updates",enabled,"Tasks",System-wide,"Microsoft Office SDX Helper","(Verified) Microsoft Corporation","Microsoft Corporation","c:\program files\microsoft office\root\office16\sdxhelper.exe",16.0.19127.20222,"""C:\Program Files\Microsoft Office\root\Office16\sdxhelper.exe"" ",F5AEB77C1B870968DE3A17369B7CC119,B5C7BBCF4CDEDF87B34E9378B929BBCD3D7EAD8D,AF6B363C45948A49B6678DFFB15B6FE740E20A38,033A622EECA1E4FFE2E27BE7010410118B108A2C4895A2A3B5BC4CCC4780850D,163697DF687DFB5E80EB550ED8AB7349815BC9B068AFB438A26CA4E4B710B278,B0753A501473C33902E8943E536BDBA4
9/8/2025 5:45 AM,"Task Scheduler","\Microsoft\Office\Office Feature Updates Logon",enabled,"Tasks",System-wide,"Microsoft Office SDX Helper","(Verified) Microsoft Corporation","Microsoft Corporation","c:\program files\microsoft office\root\office16\sdxhelper.exe",16.0.19127.20222,"""C:\Program Files\Microsoft Office\root\Office16\sdxhelper.exe"" /onlogon",F5AEB77C1B870968DE3A17369B7CC119,B5C7BBCF4CDEDF87B34E9378B929BBCD3D7EAD8D,AF6B363C45948A49B6678DFFB15B6FE740E20A38,033A622EECA1E4FFE2E27BE7010410118B108A2C4895A2A3B5BC4CCC4780850D,163697DF687DFB5E80EB550ED8AB7349815BC9B068AFB438A26CA4E4B710B278,B0753A501473C33902E8943E536BDBA4
8/10/2025 12:14 PM,"Task Scheduler","\Microsoft\Office\Office Performance Monitor",enabled,"Tasks",System-wide,"Office Performance Monitor","(Verified) Microsoft Corporation","Microsoft Corporation","c:\program files\microsoft office\root\vfs\programfilescommonx64\microsoft shared\office16\operfmon.exe",16.0.19127.20082,"""C:\Program Files\Microsoft Office\root\VFS\ProgramFilesCommonX64\Microsoft Shared\Office16\operfmon.exe"" ",BC1600AEF30A2FEFD7EB4B905A587AF8,04B7645EA18393D35B737F2FCE7CD502F44C9127,8791CBD4CA0CDD2422009DE81B689825089F7C0C,2BD02419D20BF9A97063EEC0C86750D9E6A5DFCD7875EAACF2711B53B213D8C6,163964A1435A077463F461EC2D4E7E96640B2BD3134113ABA4BC2B009C5E004D,DD8BAF8FB04BE3831AFD318776C9E7DD
6/16/2013 2:38 AM,"Task Scheduler","\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319",enabled,"Tasks",System-wide,"Microsoft .NET Runtime Execution Engine","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\mscoree.dll",10.0.19041.1,"HKCR\CLSID\{84F0FAE1-C27B-4F6F-807B-28CF6F96287D}",D5971EF71DE1BDD46D537203ABFCC756,CFEF8F0BA040939B87B74F101970A6BBEB5DA15F,413DFE371BA8AD264D872050E0B86D3C82C8E6DA,0C5A829E5B2CE462A868866E950F1BDBC88D884577D69D0AB130BC1A04986777,8828DE042D008783BA5B31C82935A3ED38D5996927C3399B3E1FC6FE723FC84E,65F23EFA1EB51A5DAAB399BFAA840074
6/16/2013 2:38 AM,"Task Scheduler","\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 64",enabled,"Tasks",System-wide,"Microsoft .NET Runtime Execution Engine","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\mscoree.dll",10.0.19041.1,"HKCR\CLSID\{429BC048-379E-45E0-80E4-EB1977941B5C}",D5971EF71DE1BDD46D537203ABFCC756,CFEF8F0BA040939B87B74F101970A6BBEB5DA15F,413DFE371BA8AD264D872050E0B86D3C82C8E6DA,0C5A829E5B2CE462A868866E950F1BDBC88D884577D69D0AB130BC1A04986777,8828DE042D008783BA5B31C82935A3ED38D5996927C3399B3E1FC6FE723FC84E,65F23EFA1EB51A5DAAB399BFAA840074
6/16/2013 2:38 AM,"Task Scheduler","\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 64 Critical",disabled,"Tasks",System-wide,"Microsoft .NET Runtime Execution Engine","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\mscoree.dll",10.0.19041.1,"HKCR\CLSID\{613FBA38-A3DF-4AB8-9674-5604984A299A}",D5971EF71DE1BDD46D537203ABFCC756,CFEF8F0BA040939B87B74F101970A6BBEB5DA15F,413DFE371BA8AD264D872050E0B86D3C82C8E6DA,0C5A829E5B2CE462A868866E950F1BDBC88D884577D69D0AB130BC1A04986777,8828DE042D008783BA5B31C82935A3ED38D5996927C3399B3E1FC6FE723FC84E,65F23EFA1EB51A5DAAB399BFAA840074
6/16/2013 2:38 AM,"Task Scheduler","\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 Critical",disabled,"Tasks",System-wide,"Microsoft .NET Runtime Execution Engine","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\mscoree.dll",10.0.19041.1,"HKCR\CLSID\{DE434264-8FE9-4C0B-A83B-89EBEEBFF78E}",D5971EF71DE1BDD46D537203ABFCC756,CFEF8F0BA040939B87B74F101970A6BBEB5DA15F,413DFE371BA8AD264D872050E0B86D3C82C8E6DA,0C5A829E5B2CE462A868866E950F1BDBC88D884577D69D0AB130BC1A04986777,8828DE042D008783BA5B31C82935A3ED38D5996927C3399B3E1FC6FE723FC84E,65F23EFA1EB51A5DAAB399BFAA840074
9/12/1913 12:13 PM,"Task Scheduler","\Microsoft\Windows\Active Directory Rights Management Services Client\AD RMS Rights Policy Template Management (Automated)",disabled,"Tasks",System-wide,"Windows Rights Management client","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\msdrm.dll",10.0.19041.1,"HKCR\CLSID\{CF2CF428-325B-48D3-8CA8-7633E36E5A32}",9FF0692F8662C6DF8968580DAA471109,FDB4BA72327E0F11A3DD83E682C192C03C92EBF3,D5C117DE5C5BD98DCCB0D7B4792F122987823667,43774A1C0241A93E9AE3CE7AB6EA06B2DBB2D3754ADA5EE7308C6590762ABB98,7484C2D1C753F3954254A548E7AED52A1733000FFFF1A28A652B73DA8B807A6B,20488142217F9C8B86591FE0A7B4DAEB
9/12/1913 12:13 PM,"Task Scheduler","\Microsoft\Windows\Active Directory Rights Management Services Client\AD RMS Rights Policy Template Management (Manual)",enabled,"Tasks",System-wide,"Windows Rights Management client","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\msdrm.dll",10.0.19041.1,"HKCR\CLSID\{BF5CB148-7C77-4D8A-A53E-D81C70CF743C}",9FF0692F8662C6DF8968580DAA471109,FDB4BA72327E0F11A3DD83E682C192C03C92EBF3,D5C117DE5C5BD98DCCB0D7B4792F122987823667,43774A1C0241A93E9AE3CE7AB6EA06B2DBB2D3754ADA5EE7308C6590762ABB98,7484C2D1C753F3954254A548E7AED52A1733000FFFF1A28A652B73DA8B807A6B,20488142217F9C8B86591FE0A7B4DAEB
3/17/1930 2:25 AM,"Task Scheduler","\Microsoft\Windows\AppID\PolicyConverter",disabled,"Tasks",System-wide,"AppID Policy Converter Task","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\appidpolicyconverter.exe",10.0.19041.3636,"""%windir%\system32\appidpolicyconverter.exe"" ",CBE3F6DF9C61B7C683EA777FDC1E699A,FE8D96181723C13AF5662D5E805F8868E4743C14,28BAB9789F5A8E7EB17C3292CE5DC1DB8679EBBB,3A1DC496DABE6AB4BA9FD1F68745910D6C908AA14EE6C5E342A15BE12EF8A886,E8D12975052B3C02611485A117C18055B4CA065BF1AA106C294231F1C7FAD1EB,BEA539CDA9D232EDE3328D63369DA2F9
1/18/2016 4:10 PM,"Task Scheduler","\Microsoft\Windows\AppID\VerifiedPublisherCertStoreCheck",disabled,"Tasks",System-wide,"AppID Certificate Store Verification Task","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\appidcertstorecheck.exe",10.0.19041.3636,"""%windir%\system32\appidcertstorecheck.exe"" ",F9A67132B846CC2CE60685717B9AAEC8,D6F0BE49CBB7B0DFFBED80A1C0DB79A5F7D08470,51323A291243378B21B98E42089D7D816C951F18,3E7EE792E0CA6BD3126997341E0EC6E303F3AE30FC511853A3F318E68310661F,03AB9F6B163325E9D790E05C0D82B02818188430C9AFD574D2D8E0EFEBA75DAD,02A928D9455E131B2D7F7F5088165479
9/21/2025 10:11 AM,"Task Scheduler","\Microsoft\Windows\Application Experience\MareBackup",enabled,"Tasks",System-wide,"Microsoft Compatibility Telemetry","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\compattelrunner.exe",10.0.19645.1102,"""%windir%\system32\compattelrunner.exe"" -m:aeinv.dll -f:UpdateSoftwareInventoryW invsvc",5A0EBB5218ACFF2F102C2051326AA9F7,92BE78F815897D905538B36FBF015AF29616CC49,5FABDF29021502DF9B0AB213FD48B3B0F87866D5,EB9A1CB91BF575F97B5645FA0B9512829D620CEA81C661A7F1F4570D44BD2090,7DCD092A0FA5CD23C50214E8FB6C0C267ED3F8F1BF0EE8881A2F18D7B356FE72,0DE309ADA60684EEF12ED8335CCFF28B
9/21/2025 10:11 AM,"Task Scheduler","\Microsoft\Windows\Application Experience\MareBackup",enabled,"Tasks",System-wide,"Microsoft Compatibility Telemetry","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\compattelrunner.exe",10.0.19645.1102,"""%windir%\system32\compattelrunner.exe"" -m:appraiser.dll -f:DoScheduledTelemetryRun",5A0EBB5218ACFF2F102C2051326AA9F7,92BE78F815897D905538B36FBF015AF29616CC49,5FABDF29021502DF9B0AB213FD48B3B0F87866D5,EB9A1CB91BF575F97B5645FA0B9512829D620CEA81C661A7F1F4570D44BD2090,7DCD092A0FA5CD23C50214E8FB6C0C267ED3F8F1BF0EE8881A2F18D7B356FE72,0DE309ADA60684EEF12ED8335CCFF28B
9/21/2025 10:11 AM,"Task Scheduler","\Microsoft\Windows\Application Experience\MareBackup",enabled,"Tasks",System-wide,"Microsoft Compatibility Telemetry","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\compattelrunner.exe",10.0.19645.1102,"""%windir%\system32\compattelrunner.exe"" -m:aemarebackup.dll -f:BackupMareData",5A0EBB5218ACFF2F102C2051326AA9F7,92BE78F815897D905538B36FBF015AF29616CC49,5FABDF29021502DF9B0AB213FD48B3B0F87866D5,EB9A1CB91BF575F97B5645FA0B9512829D620CEA81C661A7F1F4570D44BD2090,7DCD092A0FA5CD23C50214E8FB6C0C267ED3F8F1BF0EE8881A2F18D7B356FE72,0DE309ADA60684EEF12ED8335CCFF28B
9/21/2025 10:11 AM,"Task Scheduler","\Microsoft\Windows\Application Experience\Microsoft Compatibility Appraiser",enabled,"Tasks",System-wide,"Microsoft Compatibility Telemetry","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\compattelrunner.exe",10.0.19645.1102,"""%windir%\system32\compattelrunner.exe"" ",5A0EBB5218ACFF2F102C2051326AA9F7,92BE78F815897D905538B36FBF015AF29616CC49,5FABDF29021502DF9B0AB213FD48B3B0F87866D5,EB9A1CB91BF575F97B5645FA0B9512829D620CEA81C661A7F1F4570D44BD2090,7DCD092A0FA5CD23C50214E8FB6C0C267ED3F8F1BF0EE8881A2F18D7B356FE72,0DE309ADA60684EEF12ED8335CCFF28B
3/31/1988 1:39 PM,"Task Scheduler","\Microsoft\Windows\Application Experience\PcaPatchDbTask",enabled,"Tasks",System-wide,"Program Compatibility Assistant Service","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\pcasvc.dll",10.0.19041.3636,"""%windir%\system32\rundll32.exe"" %windir%\system32\PcaSvc.dll,PcaPatchSdbTask",B89163DEA0A5266FF09A1A10AA5E1C35,6D99DA4CBD3691FEBD21E2D868CCBF1C7DC8A464,E38F9FA2A4CDE217205E5E9233363925F69CDB1E,9BEC67059A19DB7AE47052126CA8CF0DCF6838CEE6D4D951865FC2ECBB49C2E3,984EE6B1030B19D1B3BB504A7BFE8DD7345B6D9301350BBA237C2140C4C924FC,E053F249069DB8A1B8CCCEE92C065B84
9/21/2025 10:11 AM,"Task Scheduler","\Microsoft\Windows\Application Experience\ProgramDataUpdater",enabled,"Tasks",System-wide,"Microsoft Compatibility Telemetry","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\compattelrunner.exe",10.0.19645.1102,"""%windir%\system32\compattelrunner.exe"" -maintenance",5A0EBB5218ACFF2F102C2051326AA9F7,92BE78F815897D905538B36FBF015AF29616CC49,5FABDF29021502DF9B0AB213FD48B3B0F87866D5,EB9A1CB91BF575F97B5645FA0B9512829D620CEA81C661A7F1F4570D44BD2090,7DCD092A0FA5CD23C50214E8FB6C0C267ED3F8F1BF0EE8881A2F18D7B356FE72,0DE309ADA60684EEF12ED8335CCFF28B
8/23/1914 1:03 AM,"Task Scheduler","\Microsoft\Windows\Application Experience\StartupAppTask",enabled,"Tasks",System-wide,"Startup scan task DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\startupscan.dll",10.0.19041.1,"""%windir%\system32\rundll32.exe"" Startupscan.dll,SusRunTask",4EA151DBB72D2BB5C73E16A91547E453,7180FAF630247ECBA675CA96A8EA9ED5C55442D6,8F36A5CB60B584A2DB76B1179A0CDCD0ED2890D0,7815B8AC85AD4008F9DFDB480012D91B69D192380F46F2B4D58856E1E7F408DF,8B49B3F3D7773802CBB1E1400504FA5AD437502A3752F8149E6BB8D231A2522F,3DB83AF8E709BD0DE18B15952BD7B63D
3/9/1929 6:43 AM,"Task Scheduler","\Microsoft\Windows\ApplicationData\appuriverifierdaily",enabled,"Tasks",System-wide,"App Uri Handlers Registration Verifier","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\apphostregistrationverifier.exe",10.0.19041.3636,"""%windir%\system32\AppHostRegistrationVerifier.exe"" ",2A6992EF7B603BC5CFCD5C03D5C09A41,CE7D4B67BA33C9A5083B5A1A55C91DAF90B9C56A,50C69437E804FB3BA192638A924434830C538376,E46CBB457BF4E937FF49EB1C9E81228D7127B4F61CF8A641E6EE44A9275D84B1,B7D99E31175C1F2493D83A5BB0288407DBE5292E02EBD145F31EA2EAEEB7D683,BC98DE83C852774D36E8A23873E33A68
3/9/1929 6:43 AM,"Task Scheduler","\Microsoft\Windows\ApplicationData\appuriverifierinstall",enabled,"Tasks",System-wide,"App Uri Handlers Registration Verifier","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\apphostregistrationverifier.exe",10.0.19041.3636,"""%windir%\system32\AppHostRegistrationVerifier.exe"" ",2A6992EF7B603BC5CFCD5C03D5C09A41,CE7D4B67BA33C9A5083B5A1A55C91DAF90B9C56A,50C69437E804FB3BA192638A924434830C538376,E46CBB457BF4E937FF49EB1C9E81228D7127B4F61CF8A641E6EE44A9275D84B1,B7D99E31175C1F2493D83A5BB0288407DBE5292E02EBD145F31EA2EAEEB7D683,BC98DE83C852774D36E8A23873E33A68
8/30/1962 7:12 PM,"Task Scheduler","\Microsoft\Windows\ApplicationData\CleanupTemporaryState",enabled,"Tasks",System-wide,"Windows Application Data API Server","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\windows.storage.applicationdata.dll",10.0.19041.3636,"""%windir%\system32\rundll32.exe"" Windows.Storage.ApplicationData.dll,CleanupTemporaryState",F1A286635546B2410AD40E54C0076F21,52EF14228EAB019F854B4A2F050339C62D9A8AAF,782BAC7FAFAD62A67BBF8760FCAD47EB9F4821F3,153A63B391073CCC9C86F54C01A88CEB7481A0694BD886876A9A9D1FD4251DF9,675EBA41E0FD5F15B69A4B1B920067A520960CAA4890FE512D8705CCC7F35564,02FAC9400300AF0E99B5ED7FC0FD5157
12/10/1940 7:40 AM,"Task Scheduler","\Microsoft\Windows\ApplicationData\DsSvcCleanup",enabled,"Tasks",System-wide,"Data Sharing Service Maintenance Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\dstokenclean.exe",10.0.19041.3636,"""%windir%\system32\dstokenclean.exe"" ",9CB602258D4432668D887C3F3C86ECA3,35366B509D0CE281A2A9818B2B589B8AB2A0E532,4A0E44850330209E67D0A093D1E293CFC18BD484,D5A477618EB0A065B3DB5385CADD481630605628814C0FE66D259B0B0E3F5CD2,4E9E55EBE7190C55574C33652AD21D84AE702E83E024D7652773EFFBC1481A6E,F1D06B8C52F369E9C51A17B21E2BD700
8/25/1925 8:24 PM,"Task Scheduler","\Microsoft\Windows\AppListBackup\Backup",enabled,"Tasks",System-wide,"AppListBackupLauncher","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\applistbackuplauncher.dll",10.0.19041.3758,"HKCR\CLSID\{E0DCC2CC-3354-45F2-8914-519E07809082}",D57B888E6E1E3326EA3AA5B17D89E3A5,34E938ADAC958DE73624DD9D16699FA723FA7597,4EA4779E0340B083F0063832894AA6358D25EA67,88A7DC9D2094E86D8D076EDA655452C2566E7724730A1A36AE3ECEE2837FD113,E7B40EC4F535C1EF4885E62B9FE6FDC91B620A73B6FC35E05A99EC083E546BEB,EF26A749E08F4A330F4DFBB4427BFA0D
8/25/1925 8:24 PM,"Task Scheduler","\Microsoft\Windows\AppListBackup\BackupNonMaintenance",enabled,"Tasks",System-wide,"AppListBackupLauncher","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\applistbackuplauncher.dll",10.0.19041.3758,"HKCR\CLSID\{E0DCC2CC-3354-45F2-8914-519E07809082}",D57B888E6E1E3326EA3AA5B17D89E3A5,34E938ADAC958DE73624DD9D16699FA723FA7597,4EA4779E0340B083F0063832894AA6358D25EA67,88A7DC9D2094E86D8D076EDA655452C2566E7724730A1A36AE3ECEE2837FD113,E7B40EC4F535C1EF4885E62B9FE6FDC91B620A73B6FC35E05A99EC083E546BEB,EF26A749E08F4A330F4DFBB4427BFA0D
4/20/1912 12:02 AM,"Task Scheduler","\Microsoft\Windows\AppxDeploymentClient\Pre-staged app cleanup",disabled,"Tasks",System-wide,"AppX Deployment Client DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\appxdeploymentclient.dll",10.0.19041.3636,"""%windir%\system32\rundll32.exe"" %windir%\system32\AppxDeploymentClient.dll,AppxPreStageCleanupRunTask",E2D57F2F906F0431F0A143B0AD06A133,80E22E1309D46C11103BC6E46DF9ABFD8E1B0310,2682D66A8AAE93D8992BE699EEE0D3CDBBC06361,F9F62EDA543E4378C597D8124F22567ED24C50322B831E0D1E01A56FD68E380D,60551358095760D02C70B89FE94BC94CB8342FDFC8B6A7AE286FA334547685CA,CCB93879E722B71720CDCA7D837C65C9
1/3/1943 2:59 PM,"Task Scheduler","\Microsoft\Windows\Autochk\Proxy",enabled,"Tasks",System-wide,"Autochk Proxy DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\acproxy.dll",10.0.19041.1,"""%windir%\system32\rundll32.exe"" /d acproxy.dll,PerformAutochkOperations",1E997CFEB32F22E84B4EA3DB2EA66B56,EE6B0BA9A5D7B73EA8148762C49D4C2CC2519CFD,95689972D7EE893F7F65500769D32CC2B5EAFC85,03153250D4D47834C6E16F6CBAE1E8341EEB3429381AF677CFE5019316B790E5,B8AF48FC5DC8371D6B00B16029E9AB9027E2DA86FA6D8DBDA181DF464226A3A8,EEE13C6D596C6E9CDF034C605EAFEC01
10/8/2032 4:54 PM,"Task Scheduler","\Microsoft\Windows\BitLocker\BitLocker Encrypt All Drives",enabled,"Tasks",System-wide,"EdpTask Task","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\edptask.dll",10.0.19041.3636,"HKCR\CLSID\{61BCD1B9-340C-40EC-9D41-D7F1C0632F05}",2D73310E21B1BCC94F0B38842B3D699B,FC4407C961547015D993F7D41DC0064E49C1CCD0,3FE468C1A046FFBB2E441585AA63B26E1B629E48,496BEF07A62616836CC30380575AF36899232FC9154AB444CB9648E521FF07F0,93A5B7687A5784473C122FAF72E40C847E2D0E0DB7803BC84CDDC1339B8364B8,6A485A6B0D62B2E4FF0997CF491222F9
10/8/2032 4:54 PM,"Task Scheduler","\Microsoft\Windows\BitLocker\BitLocker MDM policy Refresh",enabled,"Tasks",System-wide,"EdpTask Task","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\edptask.dll",10.0.19041.3636,"HKCR\CLSID\{61BCD1B9-340C-40EC-9D41-D7F1C0632F05}",2D73310E21B1BCC94F0B38842B3D699B,FC4407C961547015D993F7D41DC0064E49C1CCD0,3FE468C1A046FFBB2E441585AA63B26E1B629E48,496BEF07A62616836CC30380575AF36899232FC9154AB444CB9648E521FF07F0,93A5B7687A5784473C122FAF72E40C847E2D0E0DB7803BC84CDDC1339B8364B8,6A485A6B0D62B2E4FF0997CF491222F9
10/16/1909 3:00 PM,"Task Scheduler","\Microsoft\Windows\Bluetooth\UninstallDeviceTask",enabled,"Tasks",System-wide,"Bluetooth Uninstall Device Task","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\bthudtask.exe",10.0.19041.1,"""BthUdTask.exe"" $(Arg0)",4DCD6FCABF20FBC8BFB11A9F6E4B77F0,233EAC2BED59B8FE167C1501AC3FDA48B32A1B0C,1E7DFC093D378E382CAC47BACEFE666F49F180C2,314B2C477633AC026E09C025EFA91B77190959F2874939E8E67F1ED144886D44,CF5AE95C9FDAFE5F0CC9D7010412E84502FE66AD60F57DFDF68735B9315FF444,9ABEB2B37A47478C60D77A46A439A38B
5/16/2020 1:14 AM,"Task Scheduler","\Microsoft\Windows\CertificateServicesClient\UserTask",enabled,"Tasks",System-wide,"DIMS Job DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\dimsjob.dll",10.0.19041.1,"HKCR\CLSID\{58FB76B9-AC85-4E55-AC04-427593B1D060}",4FFD43A733E4F0EC06DD32552CBE36A6,30027CFBE18E7E3A0DE3AC6EA96260B7CBFE717A,DFE1DDDBD0B48C30F0DB021FB828515A09E4ED4F,5DDA97019F3A22E0C9ED7E8E9142CAC356BC8304FA7E275DD6E9F4E6C9A3401F,E14B46BEB19687C0995D8EDEFF7B90F94C6545984451F827D853F72E597D6A6F,8AAF968616D021984BC8B1C2D6AB1F0A
5/16/2020 1:14 AM,"Task Scheduler","\Microsoft\Windows\CertificateServicesClient\UserTask-Roam",enabled,"Tasks",System-wide,"DIMS Job DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\dimsjob.dll",10.0.19041.1,"HKCR\CLSID\{58FB76B9-AC85-4E55-AC04-427593B1D060}",4FFD43A733E4F0EC06DD32552CBE36A6,30027CFBE18E7E3A0DE3AC6EA96260B7CBFE717A,DFE1DDDBD0B48C30F0DB021FB828515A09E4ED4F,5DDA97019F3A22E0C9ED7E8E9142CAC356BC8304FA7E275DD6E9F4E6C9A3401F,E14B46BEB19687C0995D8EDEFF7B90F94C6545984451F827D853F72E597D6A6F,8AAF968616D021984BC8B1C2D6AB1F0A
